block_id,folder,field_path,type,required,status,selectors,reference_ids
stats,stats,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,items,repeater,False,field_class_mapped,.igp-pro-stats__items,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,items[].value,string,False,field_class_mapped,.igp-pro-stats__value,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,items[].label,string,False,field_class_mapped,.igp-pro-stats__label,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,items[].description,text,False,field_class_mapped,.igp-pro-stats__description,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
stats,stats,columns,number,False,field_class_mapped,.igp-pro-stats--columns-2 | .igp-pro-stats--columns-3 | .igp-pro-stats--columns-4,06-interactive-utility.html#stats:default; 06-interactive-utility.html#stats:grid; 06-interactive-utility.html#stats:strip; 06-interactive-utility.html#stats:cards
sticky_booking_cta,sticky-booking-cta,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style,object,False,style_object_mapped,.igp-block--sticky-booking-cta,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,description,text,False,field_class_mapped,.igp-pro-sticky-booking-cta__content p,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,price_from,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__price,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,currency,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__price,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,primary_label,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-button:not(.igp-pro-button--secondary),05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,primary_url,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-button:not(.igp-pro-button--secondary),05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,secondary_label,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-button--secondary,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,secondary_url,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-button--secondary,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,phone_label,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-text-link,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,phone_url,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__actions .igp-pro-text-link,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,note,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__note,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
sticky_booking_cta,sticky-booking-cta,cta_title,string,False,field_class_mapped,.igp-pro-sticky-booking-cta__title,05-pricing-location-booking.html#sticky-booking-cta:default; 05-pricing-location-booking.html#sticky-booking-cta:bottom-bar; 05-pricing-location-booking.html#sticky-booking-cta:side-card; 05-pricing-location-booking.html#sticky-booking-cta:inline
tabs,tabs,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style,object,False,style_object_mapped,.igp-block--tabs,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,items,repeater,False,field_class_mapped,.igp-pro-tabs__nav | .igp-pro-tabs__panels,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,items[].tab_title,string,False,field_class_mapped,.igp-pro-tabs__tab,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tabs,tabs,items[].content,text,False,field_class_mapped,.igp-pro-tabs__panel,06-interactive-utility.html#tabs:default; 06-interactive-utility.html#tabs:pills; 06-interactive-utility.html#tabs:underline; 06-interactive-utility.html#tabs:boxed
tour_cards,tour-cards,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style,object,False,style_object_mapped,.igp-block--tour-cards,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,description,text,False,field_class_mapped,.igp-pro-block-description,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,source,enum,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,items,relationship,False,field_class_mapped,.igp-pro-card,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,destination,relationship,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,layout,enum,False,field_class_mapped,.igp-pro-card-grid--grid | .igp-pro-card-grid--slider | .igp-pro-card-grid--list,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,columns,number,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,limit,number,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,show_price,boolean,False,field_class_mapped,.igp-pro-card__price,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,show_rating,boolean,False,field_class_mapped,.igp-pro-card__rating,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,show_excerpt,boolean,False,field_class_mapped,.igp-pro-card__excerpt,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,show_meta,boolean,False,field_class_mapped,.igp-pro-card__meta,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,cta_label,string,False,field_class_mapped,.igp-pro-card__cta,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_cards,tour-cards,image_ratio,enum,False,field_class_mapped,.igp-pro-card--ratio-landscape | .igp-pro-card--ratio-portrait | .igp-pro-card--ratio-square,02-listing-card-systems.html#tour-cards:default; 02-listing-card-systems.html#tour-cards:grid; 02-listing-card-systems.html#tour-cards:carousel-safe; 02-listing-card-systems.html#tour-cards:list; 02-listing-card-systems.html#tour-cards:featured
tour_facts,tour-facts,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style,object,False,style_object_mapped,.igp-block--tour-facts,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,intro,text,False,field_class_mapped,.igp-pro-tour-facts__intro,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,facts,repeater,False,field_class_mapped,.igp-pro-tour-facts__grid,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,facts[].label,string,True,field_class_mapped,.igp-pro-tour-facts__item dt,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,facts[].value,string,True,field_class_mapped,.igp-pro-tour-facts__value,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
